row,author,species,numInd,p/i,continent,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
427, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,1,SAMN03452877,SRR2396947,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:P_17_1
428, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452878,SRR2396948,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_1_1
429, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452879,SRR2396949,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_3_1
430, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452880,SRR2396950,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_5_1
431, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452881,SRR2396951,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_7_1
432, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452882,SRR2396952,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_9_1
433, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452883,SRR2396953,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_11_1
434, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452884,SRR2396954,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_13_1
435, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452885,SRR2396955,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_15_1
436, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452886,SRR2396956,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:A_17_1
437, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452887,SRR2396957,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:J_1_1
438, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452888,SRR2396958,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:J_3_1
439, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452889,SRR2396959,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:J_5_1
440, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452890,SRR2396960,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:J_7_1
441, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452891,SRR2396961,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_1_1
442, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452892,SRR2396962,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_3_1
443, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452893,SRR2396963,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_5_1
444, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452894,SRR2396964,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_7_1
445, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452895,SRR2396965,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_9_1
446, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452896,SRR2396966,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_11_1
447, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452897,SRR2396967,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_13_1
448, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452898,SRR2396968,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_15_1
449, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452899,SRR2396969,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_17_1
450, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452900,SRR2396970,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_19_1
451, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452901,SRR2396971,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_21_1
452, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452902,SRR2396972,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:K_23_1
453, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452903,SRR2396973,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_1_1
454, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452904,SRR2396974,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_3_1
455, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452905,SRR2396975,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_5_1
456, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452906,SRR2396976,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_7_1
457, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452907,SRR2396977,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_9_1
458, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452908,SRR2396978,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_11_1
459, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452910,SRR2396980,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_15_1
460, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452911,SRR2396981,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_17_1
461, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452912,SRR2396982,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_19_1
462, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452913,SRR2396983,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_23_1
463, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452914,SRR2396984,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_1_1
464, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452915,SRR2396985,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_3_1
465, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452916,SRR2396986,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_5_1
466, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452917,SRR2396987,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_7_1
467, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452918,SRR2396988,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_9_1
468, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452919,SRR2396989,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_11_1
469, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452920,SRR2396990,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_13_1
470, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,1,SAMN03452921,SRR2396991,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_15_1
471, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452922,SRR2396992,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:A_19_1
472, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452923,SRR2396993,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:A_21_1
473, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452924,SRR2396994,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:A_23_1
474, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452925,SRR2396995,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_1_1
475, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452926,SRR2396996,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_3_1
476, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452927,SRR2396997,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_5_1
477, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452928,SRR2396998,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_7_1
478, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452929,SRR2396999,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_9_1
479, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452930,SRR2397000,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_11_1
480, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452931,SRR2397001,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_13_1
481, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452932,SRR2397002,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_15_1
482, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452933,SRR2397003,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_17_1
483, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452934,SRR2397004,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_19_1
484, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452935,SRR2397005,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_21_1
485, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452936,SRR2397006,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_23_1
486, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452937,SRR2397007,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_1_1
487, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452938,SRR2397008,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_3_1
488, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452939,SRR2397009,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_7_1
489, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452940,SRR2397010,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_9_1
490, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452941,SRR2397011,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_11_1
491, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452942,SRR2397012,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_13_1
492, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452943,SRR2397013,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_15_1
493, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452944,SRR2397014,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_17_1
494, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452946,SRR2397016,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_21_1
495, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452947,SRR2397017,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_23_1
496, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452948,SRR2397018,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_1_1
497, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452949,SRR2397019,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_3_1
498, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452950,SRR2397020,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_5_1
499, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452951,SRR2397021,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_7_1
500, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452952,SRR2397022,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_9_1
501, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452953,SRR2397023,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_11_1
502, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452954,SRR2397024,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_13_1
503, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452955,SRR2397025,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_15_1
504, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452956,SRR2397026,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_17_1
505, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452957,SRR2397027,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_19_1
506, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452958,SRR2397028,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_21_1
507, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452959,SRR2397029,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_23_1
508, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452960,SRR2397030,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_1_1
509, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452961,SRR2397031,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_3_1
510, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452962,SRR2397032,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_5_1
511, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452963,SRR2397033,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_7_1
512, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452964,SRR2397034,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_9_1
513, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452965,SRR2397035,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_11_1
514, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452966,SRR2397036,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_13_1
515, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452967,SRR2397037,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_15_1
516, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452968,SRR2397038,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_17_1
517, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452969,SRR2397039,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_19_1
518, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,1,SAMN03452971,SRR2397041,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_23_1
519, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452972,SRR2397042,Machado:Homestead:Florida:North_America:May:01:2011:H_9_1
520, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452973,SRR2397043,Machado:Homestead:Florida:North_America:May:01:2011:H_11_1
521, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452974,SRR2397044,Machado:Homestead:Florida:North_America:May:01:2011:H_13_1
522, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452975,SRR2397045,Machado:Homestead:Florida:North_America:May:01:2011:H_15_1
523, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452976,SRR2397046,Machado:Homestead:Florida:North_America:May:01:2011:H_17_1
524, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452977,SRR2397047,Machado:Homestead:Florida:North_America:May:01:2011:H_19_1
525, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452978,SRR2397048,Machado:Homestead:Florida:North_America:May:01:2011:H_21_1
526, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452979,SRR2397049,Machado:Homestead:Florida:North_America:May:01:2011:H_23_1
527, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452980,SRR2397050,Machado:Homestead:Florida:North_America:May:01:2011:J_9_1
528, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452981,SRR2397051,Machado:Homestead:Florida:North_America:May:01:2011:J_11_1
529, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452982,SRR2397052,Machado:Homestead:Florida:North_America:May:01:2011:J_13_1
530, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452983,SRR2397053,Machado:Homestead:Florida:North_America:May:01:2011:J_15_1
531, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452984,SRR2397054,Machado:Homestead:Florida:North_America:May:01:2011:J_17_1
532, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452985,SRR2397055,Machado:Homestead:Florida:North_America:May:01:2011:J_19_1
533, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452986,SRR2397056,Machado:Homestead:Florida:North_America:May:01:2011:J_21_1
534, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452987,SRR2397057,Machado:Homestead:Florida:North_America:May:01:2011:J_23_1
535, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452988,SRR2397058,Machado:Homestead:Florida:North_America:May:01:2011:L_1_1
536, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452989,SRR2397059,Machado:Homestead:Florida:North_America:May:01:2011:L_3_1
537, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452990,SRR2397060,Machado:Homestead:Florida:North_America:May:01:2011:L_5_1
538, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452991,SRR2397061,Machado:Homestead:Florida:North_America:May:01:2011:L_7_1
539, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452992,SRR2397062,Machado:Homestead:Florida:North_America:May:01:2011:L_9_1
540, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452993,SRR2397063,Machado:Homestead:Florida:North_America:May:01:2011:L_11_1
541, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452994,SRR2397064,Machado:Homestead:Florida:North_America:May:01:2011:L_13_1
542, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452995,SRR2397065,Machado:Homestead:Florida:North_America:May:01:2011:L_15_1
543, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452996,SRR2397066,Machado:Homestead:Florida:North_America:May:01:2011:L_17_1
544, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452997,SRR2397067,Machado:Homestead:Florida:North_America:May:01:2011:L_19_1
545, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452998,SRR2397068,Machado:Homestead:Florida:North_America:May:01:2011:L_21_1
546, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03452999,SRR2397069,Machado:Homestead:Florida:North_America:May:01:2011:L_23_1
547, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453000,SRR2397070,Machado:Homestead:Florida:North_America:May:01:2011:N_1_1
548, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453001,SRR2397071,Machado:Homestead:Florida:North_America:May:01:2011:N_3_1
549, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453002,SRR2397072,Machado:Homestead:Florida:North_America:May:01:2011:N_7_1
550, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453004,SRR2397074,Machado:Homestead:Florida:North_America:May:01:2011:N_11_1
551, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453005,SRR2397075,Machado:Homestead:Florida:North_America:May:01:2011:N_13_1
552, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453006,SRR2397076,Machado:Homestead:Florida:North_America:May:01:2011:N_15_1
553, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453007,SRR2397077,Machado:Homestead:Florida:North_America:May:01:2011:N_17_1
554, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453008,SRR2397078,Machado:Homestead:Florida:North_America:May:01:2011:N_19_1
555, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453009,SRR2397079,Machado:Homestead:Florida:North_America:May:01:2011:N_21_1
556, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453010,SRR2397080,Machado:Homestead:Florida:North_America:May:01:2011:N_23_1
557, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453011,SRR2397081,Machado:Homestead:Florida:North_America:May:01:2011:P_1_1
558, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453012,SRR2397082,Machado:Homestead:Florida:North_America:May:01:2011:P_3_1
559, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,1,SAMN03453013,SRR2397083,Machado:Homestead:Florida:North_America:May:01:2011:P_5_1
