Estimate	Std. Error	t value	Pr(>|t|)	Dim	terms	run_type	test_type	p.val.fdr	p.val.bonfe
-72.240236346024	77.6657488754917	-0.930142789994009	0.359975801641989	Dim.2	In_3R_Mo	2L	inv	0.994467272406793	1
12.5402088929636	57.6151594799504	0.217654676410771	0.829222392526742	Dim.2	In_3R_Payne	2L	inv	0.994467272406793	1
20.1727555029213	9.6550383614982	2.08935011417097	0.0455599099911571	Dim.3	In_2L_t	2L	inv	0.745525799855299	1
102.286384631974	50.747344304064	2.0156007380229	0.0531919923457716	Dim.3	In_2R_Ns	2L	inv	0.780322313853081	1
4.10070058889489	260.105547003609	0.0157655253266782	0.987529418063038	Dim.3	In_3L_P	2L	inv	0.994467272406793	1
130.317350711	184.292605072291	0.707121974101353	0.485134546906577	Dim.3	In_3R_C	2L	inv	0.994467272406793	1
-14.6941869192636	72.9847523083829	-0.201332284545903	0.841844292144906	Dim.3	In_3R_Mo	2L	inv	0.994467272406793	1
-5.42376289088732	53.4240104138817	-0.101522945373603	0.91983404704111	Dim.3	In_3R_Payne	2L	inv	0.994467272406793	1
9.02292585098044	9.40292423688337	0.959587211772656	0.345195720967525	Dim.4	In_2L_t	2L	inv	0.994467272406793	1
-50.0922591084902	49.0990891415754	-1.02022786948351	0.316056534109584	Dim.4	In_2R_Ns	2L	inv	0.994467272406793	1
-176.33220211662	237.637444539922	-0.742021958946783	0.464041814438184	Dim.4	In_3L_P	2L	inv	0.994467272406793	1
378.531187023161	156.348174655514	2.42107839031181	0.0219618851804674	Dim.4	In_3R_C	2L	inv	0.564734190354876	1
-55.9880779752933	66.5498192218827	-0.841295718454536	0.407066261940856	Dim.4	In_3R_Mo	2L	inv	0.994467272406793	1
59.9259386395956	48.0060436602518	1.248299882067	0.221905845560858	Dim.4	In_3R_Payne	2L	inv	0.977049599209478	1
-1.33110036583546	9.05669341007895	-0.146974210737234	0.884169398915632	Dim.5	In_2L_t	2L	inv	0.994467272406793	1
-76.4120731972927	45.2301238185185	-1.68940667737034	0.101866424313792	Dim.5	In_2R_Ns	2L	inv	0.977049599209478	1
-252.561192622688	222.665987497215	-1.13426031277384	0.265974613118136	Dim.5	In_3L_P	2L	inv	0.977049599209478	1
-207.869319206936	157.962525610401	-1.31594071697502	0.198501975449761	Dim.5	In_3R_C	2L	inv	0.977049599209478	1
